20,2.0,0.1,25.863222108,0.9997016407629272,28,-1.0,-1.0,-1,-1.0,-1,2003.426681394,0.9997016432428415,28,0.0,2571,1
20,2.0,0.1,26.887652308,0.9988157829877626,30,-1.0,-1.0,-1,-1.0,-1,7232.26227294,0.9988157829814459,30,0.0004591001732216337,15356,1
20,2.0,0.1,26.009257554,0.9988661123403217,36,-1.0,-1.0,-1,-1.0,-1,2609.491588925,0.9988661200514571,36,0.0,2541,1
20,2.0,0.1,25.589594255,0.9999999999965297,24,-1.0,-1.0,-1,-1.0,-1,59.879307855,0.9999999999909583,24,3.890818334184587e-9,0,1
20,2.0,0.1,24.671633642,0.9991092803900392,28,-1.0,-1.0,-1,-1.0,-1,7230.484408451,0.9991092860230689,28,0.00025862349639861355,14868,1
20,2.0,0.1,25.838719619,0.9979165653814818,26,-1.0,-1.0,-1,-1.0,-1,7233.009581611,0.9979163352635306,26,0.00035499460936482506,14837,1
20,2.0,0.1,27.089027516,0.9987148661452835,32,-1.0,-1.0,-1,-1.0,-1,7233.210675319,0.9987148874151567,32,0.0011442062198821022,26753,1
20,2.0,0.1,26.613045176,0.9991227318262332,38,-1.0,-1.0,-1,-1.0,-1,47.85409191,0.999122961441492,38,0.0015571959993074813,0,1
20,2.0,0.1,25.041325819,0.9993466535513238,36,-1.0,-1.0,-1,-1.0,-1,45.774044237,0.9993466572712106,36,0.00019973176858911756,0,1
20,2.0,0.1,25.722193342,0.9988661880032091,34,-1.0,-1.0,-1,-1.0,-1,7232.166028979,0.9988661921690024,34,0.0005549238664021563,15488,1
20,2.0,0.1,24.996840268,0.9989018205756405,30,-1.0,-1.0,-1,-1.0,-1,49.207309269,0.9989018219184771,30,0.0018401683410047553,0,1
20,2.0,0.1,27.151356248,0.9994243242648174,24,-1.0,-1.0,-1,-1.0,-1,63.874352185,0.9994243255371135,24,3.350674319880804e-5,0,1
20,2.0,0.1,25.145290857,0.9990305268447112,34,-1.0,-1.0,-1,-1.0,-1,7230.867868687,0.999030545436134,34,0.0002753608896455262,21683,1
20,2.0,0.1,25.017592495,0.9994853117578101,28,-1.0,-1.0,-1,-1.0,-1,7230.646203614,0.9994853440757633,28,0.0006167475318991592,24142,1
20,2.0,0.1,25.765737454,0.9992661676546603,28,-1.0,-1.0,-1,-1.0,-1,79.9854002,0.9992662124135729,28,3.075022878856488e-5,1,1
20,2.0,0.1,19.63960407,0.9987291381343181,28,-1.0,-1.0,-1,-1.0,-1,7224.139683756,0.9987291381701642,28,0.00036541855679417604,20551,1
20,2.0,0.1,25.208885423,0.9993476970778911,26,-1.0,-1.0,-1,-1.0,-1,7231.404548123,0.9993476971645808,26,0.0004068684297555791,26610,1
20,2.0,0.1,24.870399675,0.9985644485360466,32,-1.0,-1.0,-1,-1.0,-1,47.782734351,0.998564608754325,32,0.0024577570056862896,0,1
20,2.0,0.1,19.748927387,0.998929423514767,26,-1.0,-1.0,-1,-1.0,-1,7224.61026339,0.9989294255929656,26,0.000589017943613936,41940,1
20,2.0,0.1,26.32524237,0.9988562989789762,32,-1.0,-1.0,-1,-1.0,-1,7232.216397867,0.998856303885819,32,0.0007723862863604361,24122,1
20,2.0,0.1,24.936842233,0.9983451927930574,34,-1.0,-1.0,-1,-1.0,-1,7230.815999047,0.9983433263699226,34,0.0014514423528453335,37646,1
20,2.0,0.1,25.193551237,0.9991469433349399,32,-1.0,-1.0,-1,-1.0,-1,7230.786085896,0.9991471039319723,32,0.0006184700050653191,13869,1
20,2.0,0.1,25.859098526,0.9991813976169671,30,-1.0,-1.0,-1,-1.0,-1,7231.889527021,0.9991813785089022,30,0.0006859978049629295,22788,1
20,2.0,0.1,25.0626812,0.999225994357407,30,-1.0,-1.0,-1,-1.0,-1,7231.0587019,0.9992266358524498,30,0.0008192700711954493,29051,1
20,2.0,0.1,25.317814066,0.9988418760801647,30,-1.0,-1.0,-1,-1.0,-1,7230.830642773,0.9988419573055711,30,0.00149697722736164,20976,1
20,2.0,0.1,24.794957818,0.9985297574766481,32,-1.0,-1.0,-1,-1.0,-1,7230.972135828,0.9985297913650135,32,0.00023443860663974192,12776,1
20,2.0,0.1,25.529493939,0.9990070499825849,28,-1.0,-1.0,-1,-1.0,-1,7231.418353989,0.9990070444184923,28,0.000956762339763286,32473,1
20,2.0,0.1,25.036335141,0.9993914312604607,30,-1.0,-1.0,-1,-1.0,-1,7230.684647432,0.9993914349676366,30,0.00018163282376173605,22222,1
20,2.0,0.1,25.082103971,0.9993791484230401,30,-1.0,-1.0,-1,-1.0,-1,7230.95123197,0.9993791668000578,30,0.0007100557067325503,23200,1
20,2.0,0.1,26.751985463,0.9985293293406987,28,-1.0,-1.0,-1,-1.0,-1,7232.188161312,0.9985292640304483,28,0.00026970016163545014,20540,1
20,2.0,0.1,19.553546282,0.9995264914656123,26,-1.0,-1.0,-1,-1.0,-1,7224.230441597,0.9995264924498717,26,0.00045608734216341304,45060,1
